company_code,company_name,report_year,indicator_code,decision,candidate_count,distinct_values,selected_value,policy_version,reason
00384.HK,CHINA GAS HOLD,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,6.6811,6.6811,public-disclosure-v4,official_annual_direct_consistent
00451.HK,GCL NEWENERGY,2025,Q_E_ENERGY_INTENSITY,auto_confirmed,3,6,6,public-disclosure-v4,official_esg_direct_consistent
00451.HK,GCL NEWENERGY,2025,Q_E_GHG_INTENSITY,auto_confirmed,2,12.4,12.4,public-disclosure-v4,official_esg_direct_consistent
00451.HK,GCL NEWENERGY,2025,Q_E_HAZ_WASTE_INTENSITY,auto_confirmed,1,0.0003,0.0003,public-disclosure-v4,strict_extraction_evidence_consistent
00451.HK,GCL NEWENERGY,2025,Q_E_WATER_INTENSITY,auto_confirmed,2,349.5,349.5,public-disclosure-v4,official_esg_direct_consistent
00451.HK,GCL NEWENERGY,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,-14.3634,-14.3634,public-disclosure-v4,official_annual_direct_consistent
00451.HK,GCL NEWENERGY,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,-24.5593,-24.5593,public-disclosure-v4,official_annual_direct_consistent
00451.HK,GCL NEWENERGY,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,-4.0792,-4.0792,public-disclosure-v4,official_annual_direct_consistent
00451.HK,GCL NEWENERGY,2025,Q_G_ROE,auto_confirmed,1,-25.6141,-25.6141,public-disclosure-v4,official_annual_direct_consistent
00451.HK,GCL NEWENERGY,2025,Q_S_RD_RATE,auto_confirmed,1,2.9052,2.9052,public-disclosure-v4,official_annual_direct_consistent
00467.HK,UNITEDENERGY GP,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,-0.8315,-0.8315,public-disclosure-v4,official_annual_direct_consistent
00467.HK,UNITEDENERGY GP,2025,Q_G_CASH_CURRENT_LIABILITY,auto_confirmed,1,50.2238,50.2238,public-disclosure-v4,official_annual_direct_consistent
00467.HK,UNITEDENERGY GP,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,5.0358,5.0358,public-disclosure-v4,official_annual_direct_consistent
00467.HK,UNITEDENERGY GP,2025,Q_G_QUICK_RATIO,auto_confirmed,1,98.7525,98.7525,public-disclosure-v4,strict_extraction_evidence_consistent
00467.HK,UNITEDENERGY GP,2025,Q_G_ROE,auto_confirmed,1,8.4374,8.4374,public-disclosure-v4,official_annual_direct_consistent
00554.HK,HANS GP HLDGS,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,109.363,109.363,public-disclosure-v4,official_annual_direct_consistent
00579.HK,JNCEC,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,4.9086,4.9086,public-disclosure-v4,official_annual_direct_consistent
00579.HK,JNCEC,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,4.0123,4.0123,public-disclosure-v4,official_annual_direct_consistent
00579.HK,JNCEC,2025,Q_G_EBITDA_MARGIN,auto_confirmed,1,42.0827,42.0827,public-disclosure-v4,strict_extraction_evidence_consistent
00579.HK,JNCEC,2025,Q_G_OPERATING_MARGIN,auto_confirmed,1,23.1311,23.1311,public-disclosure-v4,official_annual_direct_consistent
00579.HK,JNCEC,2025,Q_G_OPERATING_PROFIT_GROWTH,auto_confirmed,1,-8.2116,-8.2116,public-disclosure-v4,official_annual_direct_consistent
00579.HK,JNCEC,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,1.5335,1.5335,public-disclosure-v4,official_annual_direct_consistent
00579.HK,JNCEC,2025,Q_G_ROE,auto_confirmed,1,8.038,8.038,public-disclosure-v4,official_annual_direct_consistent
00579.HK,JNCEC,2025,Q_S_RD_RATE,auto_confirmed,2,3.67,3.67,public-disclosure-v4,official_annual_direct_consistent
00600.HK,AXERA,2025,Q_E_GHG_INTENSITY,manual_required,2,12.5|7003.1,,public-disclosure-v4,conflicting_or_ineligible_sources
00600.HK,AXERA,2025,Q_E_GHG_REDUCTION_RATE,auto_confirmed,1,4.2298,4.2298,public-disclosure-v4,strict_extraction_evidence_consistent
00632.HK,CHK OIL,2025,Q_E_GHG_REDUCTION_RATE,auto_confirmed,1,51.5883,51.5883,public-disclosure-v4,strict_extraction_evidence_consistent
00632.HK,CHK OIL,2025,Q_G_AR_TURNOVER,auto_confirmed,1,11.0614,11.0614,public-disclosure-v4,official_annual_direct_consistent
00632.HK,CHK OIL,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,13.2002,13.2002,public-disclosure-v4,official_annual_direct_consistent
00632.HK,CHK OIL,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,-61.6022,-61.6022,public-disclosure-v4,official_annual_direct_consistent
00639.HK,SHOUGANG RES,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,-1.3808,-1.3808,public-disclosure-v4,official_annual_direct_consistent
00639.HK,SHOUGANG RES,2025,Q_G_CASH_CURRENT_LIABILITY,auto_confirmed,1,435.454,435.454,public-disclosure-v4,official_annual_direct_consistent
00645.HK,ARES ASIA,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,-16.0905,-16.0905,public-disclosure-v4,official_annual_direct_consistent
00650.HK,PRODUCTIVE TECH,2024,Q_G_AR_TURNOVER,auto_confirmed,1,2.9186,2.9186,public-disclosure-v4,official_annual_direct_consistent
00650.HK,PRODUCTIVE TECH,2024,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,-17.5138,-17.5138,public-disclosure-v4,official_annual_direct_consistent
00650.HK,PRODUCTIVE TECH,2024,Q_G_EBITDA_INTEREST,auto_confirmed,1,-26.5256,-26.5256,public-disclosure-v4,official_annual_direct_consistent
00650.HK,PRODUCTIVE TECH,2024,Q_G_REVENUE_GROWTH,auto_confirmed,1,-48.7105,-48.7105,public-disclosure-v4,official_annual_direct_consistent
00650.HK,PRODUCTIVE TECH,2024,Q_G_ROE,auto_confirmed,1,-19.5139,-19.5139,public-disclosure-v4,official_annual_direct_consistent
00650.HK,PRODUCTIVE TECH,2024,Q_S_RD_RATE,auto_confirmed,1,40.3412,40.3412,public-disclosure-v4,official_annual_direct_consistent
00666.HK,REPT BATTERO,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,14.8545,14.8545,public-disclosure-v4,official_annual_direct_consistent
00666.HK,REPT BATTERO,2025,Q_G_CASH_CURRENT_LIABILITY,auto_confirmed,1,12.0678,12.0678,public-disclosure-v4,official_annual_direct_consistent
00666.HK,REPT BATTERO,2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,1.0778,1.0778,public-disclosure-v4,official_annual_direct_consistent
00666.HK,REPT BATTERO,2025,Q_G_QUICK_RATIO,auto_confirmed,1,86.6486,86.6486,public-disclosure-v4,strict_extraction_evidence_consistent
00666.HK,REPT BATTERO,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,36.7392,36.7392,public-disclosure-v4,official_annual_direct_consistent
00666.HK,REPT BATTERO,2025,Q_S_PAY_PER_EMPLOYEE,auto_confirmed,1,17.8718,17.8718,public-disclosure-v4,strict_extraction_evidence_consistent
00666.HK,REPT BATTERO,2025,Q_S_RD_RATE,auto_confirmed,1,3.1509,3.1509,public-disclosure-v4,official_annual_direct_consistent
00686.HK,BJ ENERGY INTL,2025,Q_G_ASSET_TURNOVER,auto_confirmed,1,0.0749,0.0749,public-disclosure-v4,official_annual_direct_consistent
00686.HK,BJ ENERGY INTL,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,28.2966,28.2966,public-disclosure-v4,official_annual_direct_consistent
00686.HK,BJ ENERGY INTL,2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,0.4605,0.4605,public-disclosure-v4,official_annual_direct_consistent
00686.HK,BJ ENERGY INTL,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,72.0947,72.0947,public-disclosure-v4,official_annual_direct_consistent
00686.HK,BJ ENERGY INTL,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,1.1947,1.1947,public-disclosure-v4,official_annual_direct_consistent
00686.HK,BJ ENERGY INTL,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,10.3552,10.3552,public-disclosure-v4,official_annual_direct_consistent
00686.HK,BJ ENERGY INTL,2025,Q_G_ROA,auto_confirmed,1,2.5657,2.5657,public-disclosure-v4,official_annual_direct_consistent
00686.HK,BJ ENERGY INTL,2025,Q_G_ROE,auto_confirmed,1,0.1237,0.1237,public-disclosure-v4,official_annual_direct_consistent
00689.HK,EPI (HOLDINGS),2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,6.3508,6.3508,public-disclosure-v4,official_annual_direct_consistent
00689.HK,EPI (HOLDINGS),2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,0.3061,0.3061,public-disclosure-v4,official_annual_direct_consistent
00689.HK,EPI (HOLDINGS),2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,5.8245,5.8245,public-disclosure-v4,official_annual_direct_consistent
00689.HK,EPI (HOLDINGS),2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,-10.9203,-10.9203,public-disclosure-v4,official_annual_direct_consistent
00704.HK,HUSCOKE HLDGS,2024,Q_G_AR_TURNOVER,auto_confirmed,1,38.6125,38.6125,public-disclosure-v4,official_annual_direct_consistent
00704.HK,HUSCOKE HLDGS,2024,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,-4.0434,-4.0434,public-disclosure-v4,official_annual_direct_consistent
00704.HK,HUSCOKE HLDGS,2024,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,0.2435,0.2435,public-disclosure-v4,official_annual_direct_consistent
00704.HK,HUSCOKE HLDGS,2024,Q_G_EBITDA_INTEREST,auto_confirmed,1,0.0532,0.0532,public-disclosure-v4,official_annual_direct_consistent
00704.HK,HUSCOKE HLDGS,2024,Q_G_ROE,auto_confirmed,1,-2.7736,-2.7736,public-disclosure-v4,official_annual_direct_consistent
00819.HK,TIANNENG POWER,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,7.4525,7.4525,public-disclosure-v4,official_annual_direct_consistent
00819.HK,TIANNENG POWER,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,5.5978,5.5978,public-disclosure-v4,official_annual_direct_consistent
00819.HK,TIANNENG POWER,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,-29.8295,-29.8295,public-disclosure-v4,official_annual_direct_consistent
00819.HK,TIANNENG POWER,2025,Q_G_ROE,auto_confirmed,1,8.4786,8.4786,public-disclosure-v4,official_annual_direct_consistent
00819.HK,TIANNENG POWER,2025,Q_S_RD_RATE,auto_confirmed,1,3.7419,3.7419,public-disclosure-v4,official_annual_direct_consistent
00836.HK,CHINA RES POWER,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,11.4108,11.4108,public-disclosure-v4,official_annual_direct_consistent
00836.HK,CHINA RES POWER,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,67.3544,67.3544,public-disclosure-v4,official_annual_direct_consistent
00836.HK,CHINA RES POWER,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,6.0669,6.0669,public-disclosure-v4,official_annual_direct_consistent
00836.HK,CHINA RES POWER,2025,Q_G_ROA,auto_confirmed,1,6.271,6.271,public-disclosure-v4,official_annual_direct_consistent
00836.HK,CHINA RES POWER,2025,Q_G_ROE,auto_confirmed,1,13.0179,13.0179,public-disclosure-v4,official_annual_direct_consistent
00931.HK,CHINA HK POWER,2026,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,9.2322,9.2322,public-disclosure-v4,official_annual_direct_consistent
00931.HK,CHINA HK POWER,2026,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,1.5811,1.5811,public-disclosure-v4,official_annual_direct_consistent
00931.HK,CHINA HK POWER,2026,Q_G_EBITDA_INTEREST,auto_confirmed,1,-4.3946,-4.3946,public-disclosure-v4,official_annual_direct_consistent
00931.HK,CHINA HK POWER,2026,Q_G_QUICK_RATIO,auto_confirmed,1,49.1152,49.1152,public-disclosure-v4,strict_extraction_evidence_consistent
00931.HK,CHINA HK POWER,2026,Q_G_REVENUE_GROWTH,auto_confirmed,1,14.1914,14.1914,public-disclosure-v4,official_annual_direct_consistent
00934.HK,SINOPEC KANTONS,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,3.7153,3.7153,public-disclosure-v4,official_annual_direct_consistent
00934.HK,SINOPEC KANTONS,2025,Q_G_CASH_CURRENT_LIABILITY,auto_confirmed,1,160.858,160.858,public-disclosure-v4,official_annual_direct_consistent
00934.HK,SINOPEC KANTONS,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,2.0542,2.0542,public-disclosure-v4,official_annual_direct_consistent
00951.HK,CHAOWEI POWER,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,2.5075,2.5075,public-disclosure-v4,official_annual_direct_consistent
00951.HK,CHAOWEI POWER,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,8.0639,8.0639,public-disclosure-v4,official_annual_direct_consistent
00968.HK,XINYI SOLAR,2025,Q_G_AR_TURNOVER,auto_confirmed,1,2.5475,2.5475,public-disclosure-v4,official_annual_direct_consistent
00968.HK,XINYI SOLAR,2025,Q_G_ASSET_TURNOVER,auto_confirmed,1,0.3665,0.3665,public-disclosure-v4,official_annual_direct_consistent
00968.HK,XINYI SOLAR,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,1.5359,1.5359,public-disclosure-v4,official_annual_direct_consistent
00968.HK,XINYI SOLAR,2025,Q_G_CASH_CURRENT_LIABILITY,auto_confirmed,1,42.6828,42.6828,public-disclosure-v4,official_annual_direct_consistent
00968.HK,XINYI SOLAR,2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,1.1039,1.1039,public-disclosure-v4,official_annual_direct_consistent
00968.HK,XINYI SOLAR,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,38.6178,38.6178,public-disclosure-v4,official_annual_direct_consistent
00968.HK,XINYI SOLAR,2025,Q_G_OPERATING_MARGIN,auto_confirmed,1,6.993,6.993,public-disclosure-v4,official_annual_direct_consistent
00968.HK,XINYI SOLAR,2025,Q_G_OPERATING_PROFIT_GROWTH,auto_confirmed,1,-37.3009,-37.3009,public-disclosure-v4,official_annual_direct_consistent
00968.HK,XINYI SOLAR,2025,Q_G_QUICK_RATIO,auto_confirmed,1,139.591,139.591,public-disclosure-v4,strict_extraction_evidence_consistent
00968.HK,XINYI SOLAR,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,-4.8367,-4.8367,public-disclosure-v4,official_annual_direct_consistent
00968.HK,XINYI SOLAR,2025,Q_G_ROE,auto_confirmed,1,1.9023,1.9023,public-disclosure-v4,official_annual_direct_consistent
00968.HK,XINYI SOLAR,2025,Q_G_TWO_FUNDS_RATE,auto_confirmed,1,47.3067,47.3067,public-disclosure-v4,official_annual_direct_consistent
00975.HK,MONGOL MINING,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,-0.8663,-0.8663,public-disclosure-v4,official_annual_direct_consistent
00975.HK,MONGOL MINING,2025,Q_G_CASH_CURRENT_LIABILITY,auto_confirmed,1,57.4024,57.4024,public-disclosure-v4,official_annual_direct_consistent
00975.HK,MONGOL MINING,2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,1.9099,1.9099,public-disclosure-v4,official_annual_direct_consistent
00975.HK,MONGOL MINING,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,1.5362,1.5362,public-disclosure-v4,official_annual_direct_consistent
00975.HK,MONGOL MINING,2025,Q_G_OPERATING_MARGIN,auto_confirmed,1,9.5662,9.5662,public-disclosure-v4,official_annual_direct_consistent
00975.HK,MONGOL MINING,2025,Q_G_OPERATING_PROFIT_GROWTH,auto_confirmed,1,-78.6145,-78.6145,public-disclosure-v4,official_annual_direct_consistent
00975.HK,MONGOL MINING,2025,Q_G_QUICK_RATIO,auto_confirmed,1,78.1829,78.1829,public-disclosure-v4,strict_extraction_evidence_consistent
00975.HK,MONGOL MINING,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,-20.8158,-20.8158,public-disclosure-v4,official_annual_direct_consistent
00975.HK,MONGOL MINING,2025,Q_G_ROE,auto_confirmed,1,1.0088,1.0088,public-disclosure-v4,official_annual_direct_consistent
01080.HK,SHENGLI PIPE,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,-0.4736,-0.4736,public-disclosure-v4,official_annual_direct_consistent
01080.HK,SHENGLI PIPE,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,58.4306,58.4306,public-disclosure-v4,official_annual_direct_consistent
01083.HK,TG SMART ENERGY,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,9.3247,9.3247,public-disclosure-v4,official_annual_direct_consistent
01101.HK,HUARONG ENERGY,2023,Q_G_AR_TURNOVER,auto_confirmed,1,12.6984,12.6984,public-disclosure-v4,official_annual_direct_consistent
01101.HK,HUARONG ENERGY,2023,Q_G_ASSET_TURNOVER,auto_confirmed,1,0.0585,0.0585,public-disclosure-v4,official_annual_direct_consistent
01101.HK,HUARONG ENERGY,2023,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,741.981,741.981,public-disclosure-v4,official_annual_direct_consistent
01101.HK,HUARONG ENERGY,2023,Q_G_REVENUE_GROWTH,auto_confirmed,1,-19.6636,-19.6636,public-disclosure-v4,official_annual_direct_consistent
01205.HK,CITIC RESOURCES,2025,Q_E_GHG_REDUCTION_RATE,manual_required,2,-14.2513|-14.2506,,public-disclosure-v4,conflicting_or_ineligible_sources
01205.HK,CITIC RESOURCES,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,8.9109,8.9109,public-disclosure-v4,official_annual_direct_consistent
01205.HK,CITIC RESOURCES,2025,Q_G_CASH_CURRENT_LIABILITY,auto_confirmed,1,24.9823,24.9823,public-disclosure-v4,official_annual_direct_consistent
01205.HK,CITIC RESOURCES,2025,Q_G_QUICK_RATIO,auto_confirmed,1,149.229,149.229,public-disclosure-v4,strict_extraction_evidence_consistent
